state,pect_urban,full_imm_percent,percent_elderly,more_than_4_prop,cold_chain_points_per_10000,storage_cap_lit_per_10000,density,dust_pop,confirmed,active,recovered,deceased,district,morbidity_percent
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.006641221974196788,1309833.696,22954,110,22656,0.017122040072859744,Udupi,0.23837209302325582
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.0028651982952435967,1504868.488,14104,108,13821,0.015938069216757743,Uttara Kannada,0.38953488372093026
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.004904807578989426,1304359.32,10550,46,10443,0.005555555555555556,Yadgir,0.1821705426356589
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.0328721734462068,2359600.616,53526,3612,49677,0.01994535519125683,Alappuzha,0.5038759689922481
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.023467045456890545,3647204.32,76109,7989,67830,0.02540983606557377,Ernakulam,0.501937984496124
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.005557135650041289,1231487.736,14774,3198,11559,0.001366120218579235,Idukki,0.23837209302325582
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.018689271288497546,2808508.344,36999,3433,33374,0.016939890710382512,Kannur,0.187984496124031
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.014345044873722023,1448491.2,23387,1637,21664,0.007468123861566485,Kasaragod,0.17248062015503873
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.023210055425604947,2924229.736,54166,2830,51122,0.01848816029143898,Kollam,0.627906976744186
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.019661031636504348,2201075.008,44827,5983,38710,0.012021857923497269,Kottayam,0.560077519379845
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.028878037153010537,3435571.816,79648,5339,74039,0.023770491803278688,Kozhikode,0.3585271317829457
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.025351388880109748,4571383.072,84580,5431,78838,0.027413479052823316,Malappuram,0.25581395348837205
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.013736381554500694,3125711.904,44757,5104,39535,0.010200364298724954,Palakkad,0.2441860465116279
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.009868549090025217,1329437.144,25683,4070,21570,0.003825136612021858,Pathanamthitta,0.38178294573643407
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.02251795006288598,3458683.624,68922,6064,62548,0.027595628415300548,Thrissur,0.2596899224806202
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.03311911737344426,3677699.808,78114,3276,74167,0.05564663023679417,Thiruvananthapuram,0.2945736434108527
Kerala,0.43064765236651587,0.8666666666666665,0.9999999999999999,0.007500294073551808,0.23250818406063076,0.23250818406063076,0.008389254440284636,908012.496,14667,2444,12181,0.0037340619307832425,Wayanad,0.19573643410852712
Lakshadweep,0.7777939979142754,0.9529411764705882,0.4698795180722891,0.02009400740043893,0.5341469444687422,0.5341469444687422,0.047117691964362454,71693.976,0,0,0,0.0,Lakshadweep,0.2773255813953488
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.005003615833493212,810288.824,1206,62,1131,0.0011839708561020036,Alirajpur,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.004368266214099667,833467.3520000002,1972,30,1928,0.0012750455373406193,Anuppur,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.0039460628274085195,939616.648,1031,64,951,0.0014571948998178506,Ashok Nagar,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.004023802844789236,1891685.472,2905,150,2743,0.001092896174863388,Balaghat,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.005575902569314104,1540852.8080000004,2587,127,2438,0.0020036429872495446,Barwani,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.003421142740084377,1751674.664,3113,94,2953,0.006010928961748634,Betul,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.008360514666331647,1894360.9440000001,1433,26,1398,0.000819672131147541,Bhind,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.01871869662266683,2633377.24,37074,2454,34067,0.05036429872495446,Bhopal,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.004825762925631649,841776.2159999999,838,10,801,0.0024590163934426227,Burhanpur,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.004431832737895113,1960296.984,1945,78,1835,0.0029143897996357013,Chhatarpur,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.0038613310380356085,2324420.272,2603,30,2533,0.0036429872495446266,Chhindwara,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.003774654187882762,1405237.736,2539,123,2342,0.00673952641165756,Damoh,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.006383196018383815,874449.0,1764,77,1667,0.0018214936247723133,Datia,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.004864671407458067,1738174.9840000004,2631,77,2528,0.0023679417122040073,Dewas,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.005858127056682898,2429355.264,3646,156,3436,0.0049180327868852455,Dhar,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.002060586786505231,783090.416,928,14,913,9.107468123861566e-05,Dindori,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.004177947616339093,1379923.056,1369,84,1263,0.0020036429872495446,Guna,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.008130299478426492,2257963.816,15553,426,14936,0.017395264116575593,Gwalior,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.003727111742908652,634175.824,1968,58,1880,0.00273224043715847,Harda,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.004044600539872668,1379964.2,3460,64,3340,0.005100182149362477,Hoshangabad,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.01839368070519221,3638836.52,51168,4188,46146,0.07595628415300547,Indore,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.010340117507073194,2736313.9680000003,15033,450,14349,0.021311475409836064,Jabalpur,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.0032928568738972448,1138789.192,2220,123,2071,0.0023679417122040073,Jhabua,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.005707779522205425,1436352.608,2036,45,1975,0.0014571948998178506,Katni,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.003961469414843506,1171516.4640000002,1145,34,1101,0.0009107468123861566,Mandla,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.005294990137897033,1489893.184,2497,101,2364,0.0029143897996357013,Mandsaur,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.0086168244217909,2185232.344,3167,31,3111,0.002276867030965392,Morena,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.004647614112479678,1214460.792,3315,28,3260,0.0024590163934426227,Narsinghpur,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.00422650033855977,918465.296,2816,89,2691,0.003278688524590164,Neemuch,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.007569571461758178,450145.384,591,10,579,0.00018214936247723133,Niwari,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.0031042139528292736,1129823.136,985,42,939,0.00036429872495446266,Panna,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.003431000106264847,1480849.2880000004,2275,55,2178,0.003825136612021858,Raisen,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.005502750085221286,1719753.592,2195,116,2021,0.005282331511839709,Rajgarh,0.48507751937984495
Madhya Pradesh,0.20123974006234108,0.2967320261437908,0.4337349397590362,0.026731086174217863,0.07658849400307885,0.07658849400307885,0.00654366215746159,1617385.096,4106,273,3759,0.00673952641165756,Ratlam,0.48507751937984495
