state,District_Key,population_x,area,density,Confirmed,Active,Recovered,Deceased,Migrated_Other,population_y,No.CCE,No.CCP,CCE per lakh population,CCE per CCP,state_population,ccp_district,cce_district,cluster
Punjab,PB_Fatehgarh Sahib,666993.1680000001,1180.0,565.2484474576272,2467,44,2313,110,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,14.547678134283473,34.383633860624045,2
Punjab,PB_Fazilka,1312697.096,3113.0,421.6823308705429,3786,81,3637,68,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,28.631020161238908,67.66980305676601,2
Punjab,PB_Gurdaspur,2556516.912,3542.0,721.7721377752682,7760,121,7397,242,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,55.75976931240217,131.78896828025864,3
Punjab,PB_Hoshiarpur,1760065.8159999999,3397.0,518.1235843391229,7505,164,7047,294,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,38.38850563207418,90.73175182499693,3
Punjab,PB_Jalandhar,2426109.336,2625.0,924.232128,19444,644,18180,620,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,52.915471150235525,125.06643113751612,3
Punjab,PB_Kapurthala,909246.816,1646.0,552.397822600243,4617,101,4326,190,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,19.83143255192993,46.87185882881817,2
Punjab,PB_Ludhiana,3878524.784,3744.0,1035.930764957265,24321,599,22774,948,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,84.59386527550359,199.9387437389943,1
Punjab,PB_Mansa,854914.4959999999,2174.0,393.2449383624655,2355,47,2258,50,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,18.64639926887703,44.07101665035936,2
Punjab,PB_Moga,1103425.368,2235.0,493.7026255033557,2711,44,2577,90,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,24.066628968630297,56.8818027920735,2
Punjab,PB_Sri Muktsar Sahib,1003804.6240000001,2596.0,386.6735839753467,3752,114,3544,94,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,21.89381732866182,51.74633311868855,2
Punjab,PB_Pathankot,696283.248,929.0,749.4975758880516,5515,176,5192,147,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,15.186519245122879,35.893543459080966,2
Punjab,PB_Patiala,3216217.584,3175.0,1012.9819162204724,15393,276,14653,464,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,70.14839201749487,165.7966724845926,3
Punjab,PB_Rupnagar,759884.088,1400.0,542.7743485714286,3247,242,2845,160,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,16.57370669138179,39.1721797340902,2
Punjab,PB_S.A.S. Nagar,1096595.4640000002,1188.0,923.0601548821547,17463,1928,15210,325,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,23.917663057363193,56.52971984774084,2
Punjab,PB_Sangrur,1839701.696,3685.0,499.24062306648574,4320,48,4075,197,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,40.12543069482148,94.8369976827605,3
Punjab,PB_Shahid Bhagat Singh Nagar,683170.5440000001,1283.0,532.4789898674981,2303,58,2167,78,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,14.9005202178253,35.21758089321142,2
Punjab,PB_Tarn Taran,1245517.84,2414.0,515.9560231980116,2089,18,1969,102,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,27.16578447296477,64.2066987070478,2
Rajasthan,RJ_Ajmer,2874423.256,8481.0,338.92503902841645,16058,231,15614,213,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,82.45833735299618,261.5763794331683,3
Rajasthan,RJ_Alwar,4083262.888,8380.0,487.2628744630072,20956,218,20662,76,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,117.13621785408816,371.5824105887566,1
Rajasthan,RJ_Bikaner,2632932.44,27244.0,96.6426530612245,18910,97,18648,165,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,75.53071069543536,239.60039062087856,3
Rajasthan,RJ_Barmer,2896151.736,28387.0,102.02387487230072,4833,136,4651,46,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,83.08166042494388,263.5537003155826,3
Rajasthan,RJ_Banswara,1999591.728,5037.0,396.98068850506263,1933,171,1732,30,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,57.362119142165945,181.96553463828246,3
Rajasthan,RJ_Bharatpur,2834622.5519999997,5066.0,559.5386008685354,8778,200,8460,118,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,81.31657791639678,257.95446187823626,3
Rajasthan,RJ_Baran,1361000.1519999998,6955.0,195.6865782890007,2246,208,2005,33,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,39.04289649648418,123.85284297468533,3
Rajasthan,RJ_Bundi,1238462.2,5550.0,223.14634234234236,2640,294,2331,15,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,35.527660609260614,112.70172465541603,2
Rajasthan,RJ_Bhilwara,2680430.4080000003,10455.0,256.37784868483976,9119,397,8685,37,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,76.89328089477898,243.9227695446986,3
Rajasthan,RJ_Churu,2269783.264,16830.0,134.8653157456922,4208,107,4061,40,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,65.11308093212031,206.55332754346435,3
Rajasthan,RJ_Chittorgarh,1717363.904,10856.0,158.19490641120115,3472,258,3179,35,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,49.26587337417874,156.28242334869674,3
Rajasthan,RJ_Dausa,1820595.312,3429.0,530.9405984251969,2340,111,2207,22,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,52.227264063083176,165.67662021655988,3
Rajasthan,RJ_Dholpur,1342509.8159999999,3084.0,435.3144669260701,3666,92,3545,29,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,38.512465788175774,122.17019754823781,3
Rajasthan,RJ_Dungarpur,1544463.4719999998,3771.0,409.56337098912763,4296,431,3831,34,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,44.30589327362294,140.54825166379064,3
Rajasthan,RJ_Ganganagar,2190106.24,10990.0,199.28173248407646,6410,161,6208,41,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,62.827392869111286,199.30261127597475,3
Rajasthan,RJ_Hanumangarh,1978970.8,9670.0,204.65054808686662,2900,84,2804,12,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,56.7705683209685,180.0890024763843,3
Rajasthan,RJ_Jhunjhunu,2379299.696,5928.0,401.3663454790823,4443,60,4336,47,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,68.25476957407739,216.51947004220804,3
Rajasthan,RJ_Jalore,2035127.9119999998,10640.0,191.27142030075188,5420,199,5173,48,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,58.38154265343681,185.1993751418297,3
Rajasthan,RJ_Jodhpur,4098477.272,22850.0,179.36443203501094,42831,1440,41113,278,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,117.57267160385217,372.96693998042457,1
Rajasthan,RJ_Jaipur,7410335.752,11152.0,664.4849131994263,55476,4543,50445,488,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,212.57967630964112,674.3505126971895,1
Rajasthan,RJ_Jaisalmer,747272.896,38401.0,19.45972490299732,2039,175,1841,23,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,21.43695450017554,68.00283784797577,2
Rajasthan,RJ_Jhalawar,1569395.624,6219.0,252.3549805434957,3255,146,3089,20,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,45.02111981385526,142.81711100384237,3
Rajasthan,RJ_Karauli,1621806.408,5530.0,293.2742148282098,1468,95,1353,20,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,46.52462355116534,147.5865627863372,3
Rajasthan,RJ_Kota,2168945.992,5446.0,398.26404553800967,17582,654,16766,162,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,62.220370620590664,197.37700026924696,3
Rajasthan,RJ_Nagaur,3679868.208,17718.0,207.69094751100573,9108,305,8714,89,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,105.56406871411338,334.8729525586127,1
Rajasthan,RJ_Pali,2266848.696,12387.0,183.00223589246792,10382,380,9897,105,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,65.02889722757222,206.2862779114945,3
Rajasthan,RJ_Pratapgarh,965472.872,4112.0,234.7939863813229,1130,71,1040,19,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,27.696438796326696,87.85932891808706,2
Rajasthan,RJ_Rajsamand,1288010.696,3853.0,334.2877487671944,3537,386,3111,40,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,36.94905413228239,117.2107043830831,3
Rajasthan,RJ_Sikar,2977643.544,7732.0,385.10651112260734,8779,219,8468,92,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,85.41940904339913,270.96956436608656,3
Rajasthan,RJ_Sawai Madhopur,1487982.7680000002,4500.0,330.6628373333333,2019,190,1804,25,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,42.68563608476074,135.4084316914475,3
Rajasthan,RJ_Sirohi,1153349.72,5136.0,224.5618613707165,3480,157,3296,27,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,33.08604607871419,104.95637458683936,2
Rajasthan,RJ_Tonk,1580942.632,7194.0,219.75849763691966,3218,179,3007,32,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,45.35236785782173,143.86790425066886,3
Rajasthan,RJ_Udaipur,3411114.488,13430.0,253.99214355919585,10749,384,10257,108,0,68621012.0,6944.0,2189.0,10.0,3.0,76306565.34400001,97.85435343040407,310.41600284181175,1
Sikkim,SK_East Sikkim,312797.816,954.0,327.8803102725367,1477,368,1106,3,0,607688.0,189.0,34.0,31.0,6.0,675749.056,15.73827687892471,87.48630382696383,2
Sikkim,SK_North Sikkim,48209.648,4226.0,11.40786748698533,5,4,1,0,0,607688.0,189.0,34.0,31.0,6.0,675749.056,2.4256460552125434,13.483738365740315,2
Sikkim,SK_South Sikkim,163177.104,750.0,217.56947200000002,484,411,73,0,0,607688.0,189.0,34.0,31.0,6.0,675749.056,8.210180224062348,45.638943010228935,2
Sikkim,SK_West Sikkim,151564.488,1166.0,129.9866963979417,90,75,15,0,0,607688.0,189.0,34.0,31.0,6.0,675749.056,7.625896841800398,42.39101479706692,2
Tamil Nadu,TN_Ariyalur,836758.872,3208.0,260.8350598503741,4616,8,4560,48,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,18.83497159310216,41.82339805364145,2
Tamil Nadu,TN_Chengalpattu,2842543.328,2945.0,965.209958573854,49188,524,47931,733,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,63.98405159072169,142.07775390240104,3
Tamil Nadu,TN_Chennai,7895200.0,426.0,18533.33333333333,221937,3025,214968,3944,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,177.71651152789954,394.6227561637494,5
Tamil Nadu,TN_Coimbatore,3861506.736,7469.0,517.0045168027848,51147,1060,49453,634,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,86.92034481246905,193.00821145825358,1
Tamil Nadu,TN_Cuddalore,2892178.56,3999.0,723.2254463615906,24503,95,24128,280,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,65.1013127468568,144.55865268326374,3
Tamil Nadu,TN_Dharmapuri,1671224.8,4532.0,368.76098852603707,6296,82,6161,53,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,37.618330306377494,83.53218876598578,2
Tamil Nadu,TN_Dindigul,2403440.1040000003,6058.0,396.7382145922746,10711,153,10362,196,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,54.10008498190446,120.13022572132036,3
Tamil Nadu,TN_Erode,2512684.096,5714.0,439.74170388519417,13280,301,12837,142,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,56.55910580007521,125.59052631121935,3
Tamil Nadu,TN_Kallakurichi,1523752.4719999998,3520.0,432.884225,10758,20,10630,108,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,34.29881114548756,76.16113590687587,2
Tamil Nadu,TN_Kancheepuram,1297037.912,1656.0,783.23545410628,28350,237,27680,433,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,29.19559391023289,64.82934893128922,2
Tamil Nadu,TN_Kanyakumari,2071853.936,1685.0,1229.5869056379822,16133,176,15703,254,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,46.63626683317307,103.55668134981158,3
Tamil Nadu,TN_Karur,1197165.856,2901.0,412.67351120303334,5044,97,4899,48,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,26.947530100394125,59.83748222715755,2
Tamil Nadu,TN_Krishnagiri,2094708.872,5086.0,411.8578198977585,7723,146,7461,116,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,47.150718588304464,104.69903085790081,3
Tamil Nadu,TN_Madurai,4438034.256,3676.0,1207.2998520130575,20274,305,19521,448,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,99.89765503313873,221.82456556538844,1
Tamil Nadu,TN_Nagapattinam,1794844.728,2716.0,660.8412106038293,7961,114,7720,127,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,40.400945358496514,89.71103625612209,3
Tamil Nadu,TN_Nilgiris,817398.952,2549.0,320.6743632797176,7768,140,7586,42,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,18.39919068244009,40.85573859099203,2
Tamil Nadu,TN_Namakkal,1913951.0480000002,3429.0,558.1659515893847,10945,211,10628,106,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,43.08196163310966,95.66428180720648,3
Tamil Nadu,TN_Perambalur,627736.2320000001,1752.0,358.2969360730593,2252,4,2227,21,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,14.129989526637479,31.375899535880894,2
Tamil Nadu,TN_Pudukkottai,2133622.2,4651.0,458.7448290690174,11324,82,11088,154,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,48.02663571568578,106.64402081975918,3
Tamil Nadu,TN_Ramanathapuram,1487366.72,4123.0,360.74865874363326,6283,25,6127,131,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,33.47978833228976,74.3424808076598,2
Tamil Nadu,TN_Ranipet,1345828.024,2234.0,602.429733213966,15814,77,15557,180,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,30.293831890486146,67.26800640304143,2
Tamil Nadu,TN_Salem,3869768.896,5245.0,737.8015054337465,31059,352,30253,454,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,87.10632138720882,193.4211758354785,1
Tamil Nadu,TN_Sivaganga,1491470.0,4086.0,365.01957905041604,6456,57,6273,126,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,33.57215085729511,74.5475734795252,2
Tamil Nadu,TN_Tenkasi,1565281.2240000002,2916.0,536.7905432098764,8196,36,8004,156,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,35.23359999612431,78.2368516042972,2
Tamil Nadu,TN_Tiruppur,2747998.8639999996,5106.0,538.1901417939679,16531,536,15781,214,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,61.855908880422376,137.35217418767508,3
Tamil Nadu,TN_Tiruchirappalli,3017810.0960000004,4407.0,684.7765137281597,13881,159,13550,172,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,67.92920796367358,150.838045605217,3
Tamil Nadu,TN_Theni,1382976.608,3066.0,451.06869145466413,16786,78,16505,203,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,31.13002562296679,69.1247898417967,2
Tamil Nadu,TN_Tirunelveli,1851761.336,3842.0,481.9784841228527,15130,150,14769,211,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,41.6821061931506,92.55587726337355,3
Tamil Nadu,TN_Thanjavur,2671892.472,3397.0,786.5447371209891,16870,150,16489,231,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,60.14279680077718,133.5481775602662,3
Tamil Nadu,TN_Thoothukkudi,1933074.112,4594.0,420.78234915106657,15946,117,15689,140,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,43.512411048425896,96.62010258717099,3
Tamil Nadu,TN_Tirupathur,1236334.9440000001,1792.0,689.9190535714285,7371,26,7221,124,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,27.829204241529162,61.795255743088816,2
Tamil Nadu,TN_Thiruvallur,4142975.064,3424.0,1209.981035046729,42100,477,40954,669,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,93.25603857041699,207.07673503817077,1
Tamil Nadu,TN_Thiruvarur,1410120.5280000002,2377.0,593.2353925115692,10761,111,10542,108,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,31.741019995698622,70.48151399362163,2
Tamil Nadu,TN_Tiruvannamalai,2745489.08,6191.0,443.46455822968835,18988,89,18619,280,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,61.79941505415218,137.22672861575091,3
Tamil Nadu,TN_Vellore,1795037.104,2080.0,862.9986076923077,19961,275,19347,339,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,40.405275634059095,89.72065171201172,3
Tamil Nadu,TN_Viluppuram,2327419.336,3725.0,624.81056,14857,86,14661,110,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,52.38890025034202,116.3305088054924,3
Tamil Nadu,TN_Virudhunagar,2160959.608,3446.0,627.0921671503193,16199,95,15876,228,0,72138958.0,4199.0,1891.0,6.0,2.0,84009206.976,48.64198539447477,108.01041600814361,3
Telangana,TG_Adilabad,788354.6240000001,4185.97,188.33260247923417,2623,2608,15,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,22.07985799286044,31.617486893088874,2
Telangana,TG_Komaram Bheem,573608.52,4300.16,133.39236679565408,1477,1475,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,16.065352164529,23.00495146567962,2
Telangana,TG_Bhadradri Kothagudem,1450949.832,8951.0,162.0991880236845,8557,8553,4,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,40.63750661190351,58.1913087070185,0
Telangana,TG_Hyderabad,3827495.104,4325.29,884.9106311946713,76985,76657,305,23,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,107.1986461319831,153.50423857484958,7
Telangana,TG_Jagtial,1093556.368,3043.23,359.34068999056916,5806,5804,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,30.627801978400306,43.85780596638432,2
Telangana,TG_Jangaon,647692.184,2187.5,296.08785554285714,3423,3422,1,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,18.140251874523962,25.976126117547963,2
Telangana,TG_Jayashankar Bhupalapally,792029.7840000001,6361.7,124.49970668217615,2327,2327,0,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,22.182790110502257,31.7648816309296,2
Telangana,TG_Jogulamba Gadwal,739447.752,2928.0,252.54363114754096,3288,3262,25,1,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,20.710097791346094,29.656044241054683,2
Telangana,TG_Kamareddy,1081559.0,3651.0,296.236373596275,5478,5470,8,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,30.291785452761093,43.37664353777204,2
Telangana,TG_Karimnagar,1129862.0559999999,2379.07,474.91753332184425,12992,12976,16,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,31.644634265507044,45.313869747250244,0
Telangana,TG_Khammam,1558622.5680000002,4453.0,350.0162964293734,10159,10156,3,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,43.653152931728684,62.509595447000926,0
Telangana,TG_Mahabubabad,856429.04,2876.7,297.71232314805167,5205,5204,1,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,23.98645356859325,34.3476566544001,2
Telangana,TG_Mahabubnagar,1465738.32,4037.0,363.07612583601684,4767,4759,8,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,41.05169548709824,58.78441086088956,2
Telangana,TG_Mancherial,897425.1440000001,4056.36,221.23902809415333,5018,5017,0,1,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,25.134652776188105,35.991832690700875,2
Telangana,TG_Medak,853379.936,2740.89,311.35139899813566,3484,3480,4,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,23.901055726967268,34.22537030911741,2
Telangana,TG_Medchal Malkajgiri,2826929.736,5005.98,564.7105533781597,18550,18540,9,1,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,79.17529145700102,113.37589855458651,0
Telangana,TG_Mulugu,327674.152,3881.0,84.43034063385727,2788,2786,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,9.17734040473005,13.141589952878885,2
Telangana,TG_Nalgonda,1814115.688,2449.79,740.5188559019343,11930,11918,12,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,50.808881630483484,72.75631707068784,0
Telangana,TG_Narayanpet,630363.8879999999,2336.44,269.79673691599186,1100,1099,0,1,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,17.654929275669954,25.281163273441443,2
Telangana,TG_Nagarkurnool,993358.4959999999,6545.0,151.77364339190225,4210,4208,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,27.821508062444526,39.83930362209491,2
Telangana,TG_Nirmal,788869.48,3562.51,221.4364254416128,2474,2461,13,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,22.094277832639005,31.638135535636604,2
Telangana,TG_Nizamabad,1706283.936,4153.0,410.8557515049362,7819,7789,30,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,47.788781666839014,68.4316528881907,0
Telangana,TG_Peddapalli,884409.184,4614.74,191.64875680970107,5456,5455,1,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,24.770108014615484,35.46981895199415,2
Telangana,TG_Rajanna Sircilla,607286.552,2030.89,299.02483738656446,4862,4860,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,17.008590323349022,24.355631353801932,2
Telangana,TG_Ranga Reddy,2837524.872,1038.0,2733.6463121387287,23144,23125,17,2,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,79.47203494168824,113.80082353556878,0
Telangana,TG_Sangareddy,1698722.336,4464.87,380.4640081346154,7544,7538,6,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,47.57700000270456,68.12838988748965,0
Telangana,TG_Siddipet,1104634.112,3425.19,322.5030179347715,7632,7631,1,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,30.938062116357283,44.30208626241135,0
Telangana,TG_Suryapet,1222710.72,3374.47,362.34155882257073,6767,6743,24,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,34.24509509054156,49.037627213358306,0
Telangana,TG_Vikarabad,979950.0,3385.0,289.4977843426883,2328,2312,15,1,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,27.445969340954335,39.3015469658518,2
Telangana,TG_Wanaparthy,835726.936,2938.0,284.4543689584752,3435,3435,0,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,23.40663897430043,33.51738499498079,2
Telangana,TG_Warangal Urban,1262906.1840000001,1304.5,968.1151276351093,11126,11103,23,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,35.370870357228064,50.64969304958486,0
Telangana,TG_Warangal Rural,796700.184,2175.5,366.21474787405197,3526,3526,0,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,22.31359643246766,31.952191131362596,2
Telangana,TG_Yadadri Bhuvanagiri,807829.08,3091.48,261.3082018968261,3763,3763,0,0,0,42332781.5,1599.5,1117.0,2.0,0.5,39882145.76800001,22.62528921109378,32.39852291239436,2
Tripura,TR_Dhalai,420322.656,2400.0,175.13443999999998,3460,15,3426,18,1,3671032.0,258.0,119.0,7.0,2.0,4082187.584,12.252841162920944,26.564983361626922,2
Tripura,TR_Gomati,485797.216,1522.8,319.01577094825325,3925,20,3860,44,1,3671032.0,258.0,119.0,7.0,2.0,4082187.584,14.161492463154776,30.70306769322632,2
Tripura,TR_Khowai,364058.792,1005.67,362.00621675102167,1830,9,1790,31,0,3671032.0,258.0,119.0,7.0,2.0,4082187.584,10.612691199640865,23.009027979053304,2
Tripura,TR_North Tripura,462531.95200000005,1444.5,320.20211284181374,2740,37,2681,15,7,3671032.0,258.0,119.0,7.0,2.0,4082187.584,13.483285898897096,29.232670268197065,2
Tripura,TR_Sipahijala,538467.096,1044.78,515.3880204444955,2870,9,2828,33,0,3671032.0,258.0,119.0,7.0,2.0,4082187.584,15.696874067019849,34.03187822933715,2
Tripura,TR_South Tripura,482315.544,1534.2,314.37592491200627,4028,47,3955,23,3,3671032.0,258.0,119.0,7.0,2.0,4082187.584,14.059998114971487,30.48302112321549,2
Tripura,TR_Unokoti,308396.52,591.93,521.0016724950586,2762,27,2713,22,0,3671032.0,258.0,119.0,7.0,2.0,4082187.584,8.990078266819795,19.49109405747485,2
Tripura,TR_West Tripura,1020297.808,942.55,1082.4866670203173,11527,102,11225,189,11,3671032.0,258.0,119.0,7.0,2.0,4082187.584,29.742738826575195,64.48425728786891,2
Uttar Pradesh,UP_Agra,4871441.816000001,4027.0,1209.6950126645145,10032,285,9578,169,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,24.884385886316863,118.83257941753209,8
Uttar Pradesh,UP_Aligarh,4085320.088,3747.0,1090.2909228716303,11020,264,10702,54,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,20.86870486783085,99.6561474282215,8
Uttar Pradesh,UP_Prayagraj,6627295.376,5481.0,1209.1398241196862,27748,714,26655,379,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,33.85366832819982,161.6643765517907,8
Uttar Pradesh,UP_Ambedkar Nagar,2667364.4080000003,2372.0,1124.5212512647554,1842,68,1734,40,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,13.625478397400023,65.06693599584572,8
Uttar Pradesh,UP_Amethi,2835527.72,3063.0,925.7354619653937,3484,103,3346,35,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,14.484493224177768,69.16906445865958,8
Uttar Pradesh,UP_Amroha,2044713.352,2321.0,880.9622369668248,4175,75,4051,49,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,10.444841178427911,49.878161531064094,2
Uttar Pradesh,UP_Auraiya,1525983.144,2051.0,744.0190853242322,3420,113,3261,46,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,7.795054286923877,37.2244029588129,2
Uttar Pradesh,UP_Azamgarh,5133558.008,4053.0,1266.606959782877,5905,146,5666,93,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,26.223332488810765,125.22656796937258,8
Uttar Pradesh,UP_Bahraich,2651273.768,4926.0,538.2204157531467,4002,75,3853,74,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,13.543283903440823,64.67442545627635,8
Uttar Pradesh,UP_Ballia,3584689.9039999996,2981.0,1202.512547467293,7620,220,7300,100,0,199581477.0,5549.0,1162.0,3.0,5.0,227476595.80799997,18.31137684143904,87.44391574281,8
